datetime,open,high,low,close,volume
2023-04-01 00:00:00,2.1109,2.1324,2.1015,2.1188,1510835.8
2023-04-01 04:00:00,2.1186,2.1309,2.0897,2.1089,1376973.1
2023-04-01 08:00:00,2.1088,2.1313,2.1017,2.123,1534603.0
2023-04-01 12:00:00,2.1228,2.1267,2.0959,2.1096,1603266.4
2023-04-01 16:00:00,2.109,2.1218,2.0919,2.1144,1139921.5
2023-04-01 20:00:00,2.1144,2.1504,2.1135,2.1326,1760596.7
2023-04-02 00:00:00,2.1327,2.1434,2.1137,2.1412,1418624.9
2023-04-02 04:00:00,2.1411,2.1431,2.1245,2.1341,790857.5
2023-04-02 08:00:00,2.1342,2.14,2.1112,2.1306,1049601.5
2023-04-02 12:00:00,2.1307,2.131,2.0453,2.0693,2917486.5
2023-04-02 16:00:00,2.0684,2.0895,2.034,2.0514,1838821.3
2023-04-02 20:00:00,2.0523,2.0742,2.0333,2.0706,1244517.6
2023-04-03 00:00:00,2.0706,2.0738,1.9868,2.0236,3020675.9
2023-04-03 04:00:00,2.0236,2.061,2.0227,2.061,1128012.6
2023-04-03 08:00:00,2.0609,2.089,2.0603,2.0706,2701351.2
2023-04-03 12:00:00,2.0705,2.0787,2.0303,2.0527,1812553.8
2023-04-03 16:00:00,2.0526,2.0917,2.0428,2.0717,2645812.7
2023-04-03 20:00:00,2.0724,2.0787,1.9813,2.0505,3761645.6
2023-04-04 00:00:00,2.0503,2.0797,2.0347,2.044,3236121.1
2023-04-04 04:00:00,2.0441,2.0631,2.0363,2.0531,1350248.6
2023-04-04 08:00:00,2.053,2.0911,2.0479,2.0856,1758514.3
2023-04-04 12:00:00,2.0857,2.1874,2.0857,2.1229,6976716.2
2023-04-04 16:00:00,2.1238,2.1527,2.1167,2.1348,2339894.4
2023-04-04 20:00:00,2.1351,2.1429,2.1124,2.1256,1841972.1
2023-04-05 00:00:00,2.1256,2.1636,2.1022,2.1609,2893160.0
2023-04-05 04:00:00,2.1607,2.1651,2.1338,2.1517,1628376.4
2023-04-05 08:00:00,2.1518,2.175,2.1451,2.1486,1626331.3
2023-04-05 12:00:00,2.1485,2.155,2.073,2.1081,3832332.3
2023-04-05 16:00:00,2.1085,2.1256,2.0904,2.119,1596771.5
