datetime,open,high,low,close,volume
2023-04-01 00:00:00,123.78,125.69,123.78,125.21,92402.743
2023-04-01 04:00:00,125.22,125.93,123.93,124.41,68793.969
2023-04-01 08:00:00,124.42,125.43,124.1,124.49,50087.916
2023-04-01 12:00:00,124.49,124.8,123.31,123.76,56184.1
2023-04-01 16:00:00,123.77,125.82,123.4,125.41,84158.988
2023-04-01 20:00:00,125.42,127.68,125.2,126.0,72926.39
2023-04-02 00:00:00,126.01,126.48,125.05,125.77,52994.773
2023-04-02 04:00:00,125.75,125.98,124.9,125.25,37788.085
2023-04-02 08:00:00,125.25,125.83,124.84,124.98,36948.932
2023-04-02 12:00:00,124.99,125.03,121.87,122.51,133416.419
2023-04-02 16:00:00,122.51,123.06,121.0,121.52,63259.046
2023-04-02 20:00:00,121.54,123.07,121.22,122.83,55316.484
2023-04-03 00:00:00,122.83,125.41,119.28,124.52,183459.681
2023-04-03 04:00:00,124.52,128.43,122.73,127.54,250166.133
2023-04-03 08:00:00,127.53,129.47,126.72,127.24,245861.303
2023-04-03 12:00:00,127.24,128.8,125.8,127.0,195245.58
2023-04-03 16:00:00,126.99,129.3,126.27,128.03,204087.981
2023-04-03 20:00:00,128.03,128.86,124.06,127.73,229934.372
2023-04-04 00:00:00,127.72,128.31,126.6,127.41,80091.403
2023-04-04 04:00:00,127.44,128.0,126.03,126.43,87749.183
2023-04-04 08:00:00,126.42,127.81,125.73,127.58,98839.275
2023-04-04 12:00:00,127.57,128.14,126.23,126.84,93547.476
2023-04-04 16:00:00,126.84,127.42,126.64,127.37,53245.997
2023-04-04 20:00:00,127.37,128.11,126.37,126.95,53531.158
2023-04-05 00:00:00,126.93,129.23,125.85,128.66,117287.776
2023-04-05 04:00:00,128.66,129.09,128.32,128.77,49337.739
2023-04-05 08:00:00,128.78,129.9,128.02,129.46,72915.745
2023-04-05 12:00:00,129.45,129.63,125.01,126.52,183627.435
2023-04-05 16:00:00,126.52,127.65,125.74,127.21,76071.922
2023-04-05 20:00:00,127.22,127.43,126.7,127.15,41039.964
2023-04-06 00:00:00,127.13,127.24,124.64,126.75,81355.16
2023-04-06 04:00:00,126.72,127.0,125.72,125.77,49599.092
2023-04-06 08:00:00,125.78,126.72,125.09,126.15,69035.264
2023-04-06 12:00:00,126.15,127.58,125.0,126.86,111343.868
2023-04-06 16:00:00,126.87,127.12,125.89,126.42,43378.309
2023-04-06 20:00:00,126.41,126.6,125.2,126.0,44933.406
2023-04-07 00:00:00,125.98,126.5,125.0,125.76,69344.212
2023-04-07 04:00:00,125.77,126.21,124.17,124.26,63683.066
2023-04-07 08:00:00,124.26,124.5,123.13,123.43,68538.907
2023-04-07 12:00:00,123.44,124.68,123.06,124.51,66564.674
2023-04-07 16:00:00,124.52,124.68,123.68,124.2,32975.218
2023-04-07 20:00:00,124.21,124.69,123.8,124.47,27420.956
2023-04-08 00:00:00,124.47,124.57,123.59,124.26,43309.966
2023-04-08 04:00:00,124.27,125.12,124.0,124.65,35037.607
2023-04-08 08:00:00,124.66,124.99,123.95,124.19,28010.486
2023-04-08 12:00:00,124.2,124.77,123.9,124.47,23433.654
2023-04-08 16:00:00,124.47,124.63,122.7,123.22,46137.66
2023-04-08 20:00:00,123.22,123.81,122.85,123.7,32069.458
2023-04-09 00:00:00,123.68,124.71,123.54,124.41,39790.124
2023-04-09 04:00:00,124.41,124.89,123.24,123.93,53598.506
2023-04-09 08:00:00,123.93,124.24,123.55,124.18,31889.79
