timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_3y,dormant_circulation_5y,dormant_circulation_7y,dormant_circulation_8y,dormant_circulation_90d,dormant_circulation_usd_180d,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_intraday,mvrv_usd_intraday_10y,mvrv_usd_intraday_180d,mvrv_usd_intraday_1d,mvrv_usd_intraday_2y,mvrv_usd_intraday_30d,mvrv_usd_intraday_365d,mvrv_usd_intraday_3y,mvrv_usd_intraday_5y,mvrv_usd_intraday_60d,mvrv_usd_intraday_7d,mvrv_usd_intraday_90d,mvrv_usd_z_score,network_profit_loss,nvt,nvt_5min,nvt_transaction_volume,percent_of_total_supply_in_profit,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2023-06-18 04:00:00,2435.0,44752.0,1191987.0,286706.0,629004326.5707234,629004326.5707234,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.420797200753,0.420797200753,0.750428679762,0.997929126445,0.416033435029,0.809007883843,0.726233981242,0.410456601174,0.414728079105,0.745249137915,0.993196359141,0.731650812703,,-756316.2431723453,,155.615256600533,,,,,,,,,,,,,,,2.205574691296,2.205574691296,0.0,2.205574691296,0.117367139938,0.117367139938,,,0.068851075013,0.068851075013,0.117367139938,3.088468514138,1.348102711892,36.0,27.0,,,1158943994.778289,,,,,,5.0,5.0,,286.0,21.0,301326382.8454162,154391355.05671915
2023-06-18 08:00:00,2399.0,43788.0,1192224.0,284871.0,800698343.6039507,800698343.6039509,,,,,,,,,,,,,,,10.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.420424414921,0.420424414921,0.749714999779,0.998684840861,0.41567589488,0.808529104463,0.725624786949,0.410092528604,0.414360581964,0.744760290508,0.992055912805,0.731048260936,,-1215489.901531392,,171.174943159299,,,,,,,,,,,,,,,1.105383872986,1.105383872986,1.545719981194,2.651103854179,-0.038073423105,-0.038073423105,,,-0.119176151677,-0.119176151677,-0.038073423105,3.15867806535,1.219588603902,84.0,32.0,,,1121693248.499229,,,,,,3.0,3.0,,284.0,16.0,290986982.13235307,139491989.8430614
2023-06-18 12:00:00,3051.0,42804.0,1191880.0,282751.0,1143173672.4132574,1143173672.4132574,,,,,,,,,,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421204349107,0.421204349107,0.751086174399,1.000449088259,0.416460557201,0.8106227064,0.727033605857,0.410852128365,0.415129238771,0.746384549815,0.993788116528,0.732492793563,,-1084794.3659735783,,188.813371307689,,,,,,,,,,,,,,,0.690222203732,0.690222203732,1.750628829002,2.440851032734,0.016374429639,0.016374429639,,,-0.262489929594,-0.262489929594,0.016374429639,1.503432379737,0.668089420091,31.0,21.0,,,1184439714.365192,,,,843597.0,,3.0,3.0,,304.0,19.0,306909339.82473373,151264663.10062867
2023-06-18 16:00:00,2835.0,40772.0,1190399.0,279778.0,468644287.09051645,468644287.09051645,,,,,,,,,,,,,,,37.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.422391442407,0.422391442407,0.753163780709,1.002619538958,0.417652354729,0.813089930568,0.729126210283,0.412009885289,0.416299261799,0.748600115171,0.996523088764,0.734571177154,,-551714.3672647658,,197.503256617795,,,,,,,,,,,,,,,0.521116375923,0.521116375923,3.29951530695,3.820631682873,-0.056236050184,-0.056236050184,,,-0.519762826755,-0.519762826755,-0.056236050184,2.327948520993,1.546403729147,49.0,50.0,,,1067812379.739241,,,,,,10.0,10.0,,263.0,15.0,278973241.8740341,138579844.02265537
2023-06-18 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843609.0,,,,,,,,
2023-06-18 20:00:00,2414.0,41080.0,1189826.0,278248.0,587211782.7873073,587211782.7873073,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411510388704,0.411510388704,0.73353492034,0.985853099327,0.406903646762,0.792626879258,0.710405910143,0.401393288535,0.405575286948,0.729498852211,0.972325228853,0.715732261091,,-1404358.6326884176,,197.195248684374,,,,,,,,,,,,,,,-1.618072807789,-1.618072807789,3.251212239265,1.633139431477,-0.116837402044,-0.116837402044,,,-0.474951083901,-0.474951083901,-0.116837402044,3.176261093556,1.357578124172,40.0,25.0,,,1091738978.331906,,,,,,3.0,3.0,,273.0,16.0,277905002.1073061,137046991.3368827
2023-06-19 00:00:00,2277.0,41587.0,1189633.0,276328.0,675416280.0776935,675416280.0776935,34848640274.19706,34848640274.19706,15075960069.9935,265908294.60172236,29517082684.04921,4688699701.271206,21077869438.041237,33772832906.186733,34161988366.165558,8122045695.695856,1055054898.7100425,10611029270.749712,3929539315.8354306,54228.0,10.0,613.0,5.0,194.0,10785732.604842018,1183118.2089180008,4674602.897819006,189391.90844600002,132234.995996,0.0,0.0,15138706.94053703,2811294.280698707,366.12880492301,68.187207910425,237.653180162288,121.244473296269,319.544309870169,332.63262584577,40.546902023048,453.902571195624,106.065268393231,356.524997425222,-90.490272654126,443.690888347162,444.852547927381,251.318872110467,-0.001559489164,0.415030228573,0.415030228573,0.738357525718,0.396404950561,0.411280736057,0.776419540495,0.72492805691,0.404825648684,0.40904373031,0.726487546074,0.792768630751,0.714825735785,0.411282818905,0.411282818905,0.733094956153,0.989791631088,0.406691666411,0.792559681004,0.710073562735,0.401170859922,0.40535102114,0.729332138576,0.972628511488,0.715450504353,-0.906959545399,-1037269.9119842136,131.055108026598,193.359449067077,5.063281828071,12.094634916898,22087247383.164368,22087247383.164368,5370982783.223534,176452697.76038238,18878633321.00036,1588515470.657082,7648341815.924979,21944968327.301796,21968929119.210327,2940849111.1952887,350077411.1564444,3904746282.37546,0.845567166805,0.845567166805,1.811187207699,2.656754374504,0.0,0.0,-1.777958556038,-1.777958556038,-0.237468874061,-0.237468874061,0.0,1.620092721006,0.837309132092,17.0,18.0,34848640274.19706,4214815814.6673446,1184510161.802578,2279657043.9040003,2275931446.5886393,0.998365720262,,31.0,1.0,1.0,25.883431433744,307.0,17.0,300718611.67554474,145854584.98022452
2023-06-19 04:00:00,2903.0,42725.0,1189981.0,275654.0,1439651720.243686,1439651720.243686,,,,,,,,,,,,,,,53.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41091960843,0.41091960843,0.732387210586,0.991644279243,0.406343698646,0.7921206635,0.709447389244,0.400815817157,0.40499188657,0.728890783211,0.972576747167,0.714854057509,,-2441829.6457071532,,186.464095025307,,,,,,,,,,,,,,,-6.66727989912,-6.66727989912,7.372223615646,0.704943716526,-0.368335892444,-0.368335892444,,,-1.691201558018,-1.691201558018,-0.368335892444,5.476415068331,1.803930412306,71.0,39.0,,,1173731381.522136,,,,,,8.0,8.0,,303.0,16.0,298767939.4702537,144516486.03758565
2023-06-19 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843597.0,,,,,,,,
2023-06-19 08:00:00,2994.0,44253.0,1190223.0,275337.0,595757838.3859615,595757838.3859617,,,,,,,,,,,,,,,184.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.410772025519,0.410772025519,0.732155623541,0.996196134947,0.406209379676,0.792290248468,0.70925763594,0.400671155973,0.404846070849,0.728913525199,0.974144237602,0.714694096911,,-1149307.211161902,,180.618103194027,,,,,,,,,,,,,,,-3.730539560318,-3.730539560318,4.46891605854,0.738376498222,0.166296621795,0.166296621795,,,-0.81043612371,-0.81043612371,0.166296621795,1.697559894655,0.812207724383,31.0,24.0,,,1142209190.4815998,,,,,,6.0,6.0,,294.0,15.0,284756688.1149449,134609980.4669366
2023-06-19 12:00:00,3749.0,45044.0,1189421.0,273224.0,891416622.8305329,891416622.830533,,,,,,,,,,,,,,,180.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40893141911,0.40893141911,0.728828591513,0.996127592149,0.404410768512,0.789409421092,0.706186666046,0.398875922052,0.403032014123,0.726137628396,0.972297983914,0.711663186341,,-1797751.078771977,,161.292414179629,,,,,,,,,,,,,,,0.465728223324,0.465728223324,4.860942006111,5.326670229435,0.431743406854,0.431743406854,,,0.83737268706,0.83737268706,0.431743406854,2.278669232266,0.874803844455,50.0,39.0,,,1219725665.7137942,,,,843528.0,,8.0,8.0,,300.0,19.0,305004457.0637793,152164924.28928766
2023-06-19 16:00:00,3934.0,48449.0,1190699.0,273059.0,2164183123.3347554,2164183123.3347554,,,,,,,,,,,,,,,129.0,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41177068843,0.41177068843,0.733894796151,1.002773604653,0.407245328215,0.795289277041,0.711178780205,0.401645861945,0.405831246321,0.731610437083,0.979906431706,0.716721491824,,-1849252.3037972304,,151.313127547419,,,,,,,,,,,,,,,-4.862365484238,-4.862365484238,11.884964585304,7.022599101067,-0.220844871516,-0.220844871516,,,-1.033270019798,-1.033270019798,-0.220844871516,2.219418590193,1.088277997394,75.0,55.0,,,1179432051.04226,,,,,,4.0,4.0,,296.0,16.0,295840196.7651072,144244323.0130951
2023-06-19 20:00:00,4762.0,54228.0,1190829.0,275115.0,1296633295.6639748,1296633295.6639748,,,,,,,,,,,,,,,57.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414851849039,0.414851849039,0.739444008912,1.006951091886,0.410323290259,0.801811261811,0.716580109035,0.404651652925,0.408867714836,0.737416423429,0.990909032649,0.722279282303,,-1736679.1730762813,,131.055108026714,,,,,,,,,,,,,,,3.837049365044,3.837049365044,0.800879478455,4.637928843498,0.112556121439,0.112556121439,,,0.552509757465,0.552509757465,0.112556121439,1.62767845959,0.817422850987,40.0,27.0,,,983010660.4248608,,,,,,5.0,5.0,,264.0,14.0,242262873.23667136,112027650.74942121
