timestamp,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,exchange_open_interest,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,total_funding_rates_aggregated_per_asset,total_open_interest,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m
2023-04-01 00:00:00,0.0,0.0,0.0,0.0,2917009.808506552,2.314315617085,2.314315617085,0.768195390701,3.082511007786,0.220613350613,0.220613350613,3.053645002819,3.053645002819,0.70300402239,0.70300402239,0.220613350613,0.043076558069,0.124393575807,4.0,9.0,,4104323.41978,237371.0,18.0,7.0,7.0
2023-04-01 04:00:00,0.0,,0.0,,2851030.034186652,0.846430242062,0.846430242062,0.0,0.846430242062,-0.066764706904,-0.066764706904,,,-0.043720709313,-0.043720709313,-0.066764706904,0.011446886447,0.060949513098,1.0,4.0,,4011516.21134272,,,1.0,1.0
2023-04-01 08:00:00,0.0,,0.0,,2907673.071020712,-0.797693610191,-0.797693610191,1.601685881615,0.803992271423,-0.141694672253,-0.141694672253,,,-0.241821160534,-0.241821160534,-0.141694672253,0.004713423831,0.085971221812,1.0,7.0,,4082188.14650958,,,6.0,6.0
2023-04-01 12:00:00,0.0,,0.0,,2888435.775776854,-0.875873327255,-0.875873327255,1.694507360458,0.818634033203,-0.017842531795,-0.017842531795,,,-0.834814767313,-0.834814767313,-0.017842531795,0.02257422712,0.097779617803,3.0,10.0,,4043004.40735,237349.0,,3.0,3.0
2023-04-01 16:00:00,0.0,,0.0,,2944218.742859392,0.811194002628,0.811194002628,0.0,0.811194002628,0.112371064503,0.112371064503,,,-0.181555403413,-0.181555403413,0.112371064503,0.006764069264,0.019857480029,1.0,2.0,,4143491.07507,,,0.0,0.0
2023-04-01 20:00:00,0.0,,0.0,,3149574.879769138,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.181555403413,-0.181555403413,0.0,0.024688370781,0.023396062831,3.0,2.0,,4391546.84835,,,1.0,1.0
2023-04-02 00:00:00,0.0,0.0,0.0,0.0,3131302.358996972,0.0,0.0,0.0,0.0,0.0,0.0,-0.664309274773,-0.664309274773,-0.181555403413,-0.181555403413,0.0,0.02326952313,0.0,2.0,0.0,,4380134.33421365,237348.0,8.0,0.0,0.0
2023-04-02 04:00:00,0.0,,0.0,,3077571.5520681096,-0.178379714489,-0.178379714489,0.912938117981,0.734558403492,0.015522748821,0.015522748821,,,-0.314995256866,-0.314995256866,0.015522748821,0.021381578947,0.024564202155,2.0,2.0,,4318119.0631889,,,2.0,2.0
2023-04-02 08:00:00,0.0,,0.0,,3015244.2312912624,-1.587704181671,-1.587704181671,1.587704181671,0.0,-0.122186123564,-0.122186123564,,,-1.064728889757,-1.064728889757,-0.122186123564,0.028917308561,0.033607192877,4.0,4.0,,4244605.60632099,,,3.0,3.0
2023-04-02 12:00:00,0.0,,0.0,,2927248.5622736798,0.705733180046,0.705733180046,0.0,0.705733180046,0.200966268127,0.200966268127,,,0.186145838475,0.186145838475,0.200966268127,0.0,0.008400537634,0.0,1.0,,4074119.3958954797,237344.0,,1.0,1.0
2023-04-02 16:00:00,0.0,,0.0,,2949116.3304307456,0.830867528915,0.830867528915,0.0,0.830867528915,-0.099132583293,-0.099132583293,,,0.197984576963,0.197984576963,-0.099132583293,0.006613756614,0.027723574125,1.0,3.0,,4106620.50408063,,,2.0,2.0
2023-04-02 18:00:00,,,,,,,,,,,,,,,,,,,,,,,237326.0,,,
2023-04-02 20:00:00,0.0,,0.0,,2981951.4791933103,0.0,0.0,0.0,0.0,-0.047457814398,-0.047457814398,,,-0.065353373975,-0.065353373975,-0.047457814398,0.007951653944,0.009920634921,1.0,1.0,,4117279.4280286497,,,0.0,0.0
2023-04-03 00:00:00,0.0,0.0,0.0,0.0,3115511.665123492,0.704488933086,0.704488933086,0.0,0.704488933086,0.125369444934,0.125369444934,0.401679059329,0.401679059329,0.273989331001,0.273989331001,0.125369444934,0.0,0.033143939394,0.0,2.0,,4228014.578519399,,5.0,2.0,2.0
