timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_3y,dormant_circulation_90d,dormant_circulation_usd_180d,exchange_balance,exchange_inflow,exchange_inflow_usd,exchange_outflow,exchange_outflow_usd,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_transaction_volume,percent_of_total_supply_in_profit,percent_of_total_supply_on_exchanges,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,supply_on_exchanges,supply_outside_exchanges,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2025-04-25 12:00:00,0.0,26.0,1743.0,233.0,438216.48,438216.48,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,-33048.0,0.0,0.0,33048.0,39.94824549242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-232.550266478616,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,33048.0,,,,,45941.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2025-04-25 16:00:00,0.0,19.0,1744.0,231.0,17750.974977777852,17750.974977777852,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,-16914.64,0.0,0.0,16914.64,21.949179340889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327956781148,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,16914.64,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2025-04-25 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45954.0,,,,,,,,
2025-04-25 20:00:00,0.0,18.0,1744.0,226.0,1402460.6113781696,1402460.6113781696,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.223667392078,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1118399.9999999998,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2025-04-26 00:00:00,0.0,19.0,1746.0,224.0,83706.40486109191,83706.40486109191,12802918.456552707,12802918.456552707,516797018.2772002,455085.703569616,548225148.7479244,513820779.65019375,519128193.8835614,12802918.456552707,12802918.456552707,514098853.2578716,42621779.15860601,514374889.2088693,624386.559401544,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12208.999999999998,0.0,0.0,12208.999999999998,15.201353886258,-36508.49011234127,12.602192798091,44.883897196978,13.752977278724,-36508.49011234115,-36508.49011234115,12.06257013066,272.510595721818,18.631508608381,168.865272865616,26.705580968173,271.312120009043,271.312120009043,14.105390398992,-0.02131859492,0.004787940042,0.004787940042,0.314272031785,1.053688184121,0.241664575013,0.326886933638,0.30508908464,0.004787940042,0.004787940042,0.326407679561,0.901616073055,0.325606180143,-0.259383683853,13.0,-0.884898540598,28.132983207622,17.705356242267,-4029.111159726327,2263.683114535331,3357970.405977457,3357970.405977457,2065051.3440198903,542.372511607337,2848803.8607610106,1973925.196269897,2136803.243860314,3357970.405977457,3357970.405977457,1977893.2812379207,59364.45941366337,1983826.5935416925,0.0,0.0,0.0,0.0,0.0,0.0,-0.307976526475,-0.307976526475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289817503.2687111,-277014584.8121584,12802918.456552707,-515843816.30362666,12208.999999999998,586695.9342214866,136413.9699999981,0.232512212959,20.0,,0.0,0.0,0.0,1.588953242322,0.0,0.0,0.0,0.0
2025-04-26 04:00:00,0.0,17.0,1747.0,218.0,74354.54637586471,74354.54637586471,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.561668463022,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5303.46265163,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2025-04-26 08:00:00,0.0,12.0,1747.0,219.0,329395.41875000315,329395.41875000315,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163.959643114107,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,46674.48,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2025-04-26 12:00:00,0.0,14.0,1749.0,214.0,209147.76290940825,209147.76290940825,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,101679.3388,101679.3388,122.031309771912,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.515587302596,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,118701.3388,,,,,45946.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2025-04-26 16:00:00,6.0,20.0,1754.0,213.0,3487882.590875079,3487882.590875079,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,-102825.54000000001,0.0,0.0,102825.54000000001,120.784087604497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1705.637372593244,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,377492.79065163,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2025-04-26 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45932.0,,,,,,,,
