timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_3y,dormant_circulation_90d,dormant_circulation_usd_180d,exchange_balance,exchange_inflow,exchange_inflow_usd,exchange_open_interest,exchange_outflow,exchange_outflow_usd,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_transaction_volume,percent_of_total_supply_in_profit,percent_of_total_supply_on_exchanges,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,supply_on_exchanges,supply_outside_exchanges,total_funding_rates_aggregated_per_asset,total_open_interest,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2023-04-02 12:00:00,5.0,33.0,813.0,363.0,12897.532929349607,12897.532929349609,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,0.0,0.0,0.0,6441105.895849935,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-577.891787652047,,,,,,,,,,,,,,,,,-0.780496537685,-0.780496537685,0.780496537685,0.0,-0.048013829975,-0.048013829975,,,-1.36687297627,-1.36687297627,-0.048013829975,0.0,0.008865248227,0.0,1.0,,,,7591473.10833207,,,10369.755610050517,,,,,70555.0,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-02 16:00:00,2.0,28.0,809.0,355.0,15311.430216857285,15311.430216857285,,,,,,,,,,,,,,,5.0,,2.0,,,,,,,,-1730.340063985288,42.504245754712,44.567904062168,6250384.311402712,1772.84430974,1849.813477771072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115.139367149812,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.048013829975,0.048013829975,,,-0.000366891086,-0.000366891086,0.048013829975,0.018582791673,0.019592338781,2.0,2.0,,,,7416873.60332208,,,11425.588555494713,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-02 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70558.0,,,,,,,,
2023-04-02 20:00:00,2.0,26.0,806.0,354.0,2544.947345402778,2544.947345402778,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,0.0,0.0,0.0,6034119.07746,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.77018864898,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.000366891086,-0.000366891086,0.0,0.0,0.014671361502,0.0,1.0,,,,7215614.563200001,,,124.3343,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2023-04-03 00:00:00,2.0,27.0,805.0,355.0,73.299711111106,73.299711111106,100000000.00000003,100000000.00000003,68865554.78848451,350973.5970070801,98903209.47457242,10098916.858216794,73125583.98256175,100000000.00000003,100000000.00000003,11864402.170489732,9433946.707220027,12979709.895952828,72202727.6598304,39.0,9.0,42.0,2.0,8.0,72.806,72.806,72.806,0.0,1558.5546,76.334123875825,-5.0,40.52,41.531529426271,5836305.173137714,45.52,46.651150708073,270.969182068013,125.220514050779,265.275835946504,134.601723840555,270.969182068005,270.969182068005,16.716039349816,429.562269841092,124.1988909621,424.361342967852,131.037572296289,429.007587577227,429.007587577227,16.086890230788,0.04425696778,0.578279816669,0.578279816669,0.994150661601,1.018478049069,0.580049931603,1.00893182348,1.010615737701,0.578279816669,0.578279816669,0.966358769921,1.010245852686,0.979991767804,-4.365320994058,17.0,-3.730042876092,284.921717339275,124.459153083923,11.339832004905,33.294772857412,184892747.71291128,184892747.71291128,74064101.0470701,368451.8018344565,182306820.26633573,10702146.394463155,77364407.12277268,184892747.71291128,184892747.71291128,13126996.776388887,9984452.463046877,14161213.472600246,0.0,0.0,0.0,0.0,0.0,0.0,0.048947919743,0.048947919743,-0.000366891086,-0.000366891086,0.0,0.0,0.014568764569,0.0,1.0,33294772.857411753,66705227.14258827,,6971967.99715122,100000000.00000003,11339832.004905216,91.04,494722.7086367592,308753.7534967231,0.624094564706,35.0,,1.0,0.0,0.0,2.289278934328,0.0,0.0,0.0,0.0
2023-04-03 04:00:00,0.0,27.0,805.0,355.0,977.825566666659,977.825566666659,,,,,,,,,,,,,,,8.0,,4.0,,,,,,,,-233.44,0.0,0.0,5785114.24521911,233.44,240.636705304377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.456198253635,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.000366891086,-0.000366891086,0.0,0.0,0.017507002801,0.0,1.0,,,,6894730.67840496,,,233.44,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-03 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70561.0,,,,,,,,
2023-04-03 08:00:00,5.0,36.0,810.0,363.0,4351802.197424877,4351802.197424877,,,,,,,,,,,,,,,5.0,,2.0,,,,,,,,-17147.58655137148,1397.41424862852,1462.005874529198,5878068.94254274,18545.0008,19479.488512612017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.78305886677,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.000366891086,-0.000366891086,0.0,0.014608950076,0.0,2.0,0.0,,,,6996906.1533,,,670651.192645023,,,,,,,0.0,0.0,,3.0,0.0,680611.3333523688,0.0
2023-04-03 12:00:00,2.0,35.0,810.0,362.0,149238.2984009801,149238.29840098007,,,,,,,,,,,,,,,5.0,,2.0,,,,,,,,-20.52,0.0,0.0,5713285.96418129,20.52,21.610292520809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.234519756451,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.000366891086,-0.000366891086,0.0,0.0,0.011446886447,0.0,1.0,,,,6830784.022585871,,,19879.93789178,,,,,70547.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2023-04-03 16:00:00,0.0,35.0,808.0,352.0,197266.16270149042,197266.16270149042,,,,,,,,,,,,,,,4.0,,2.0,,,,,,,,-2673.41034605,2032.09495395,2129.629237846316,5914591.276547698,4705.505300000001,4903.168250641024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1961.296428748801,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.000366891086,-0.000366891086,0.0,0.003700414446,0.061254076727,1.0,5.0,,,,7106855.3968986,,,39769.6952079,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
