timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_3y,dormant_circulation_5y,dormant_circulation_7y,dormant_circulation_8y,dormant_circulation_90d,dormant_circulation_usd_180d,exchange_balance,exchange_inflow,exchange_inflow_usd,exchange_open_interest,exchange_outflow,exchange_outflow_usd,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_transaction_volume,percent_of_total_supply_in_profit,percent_of_total_supply_on_exchanges,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,supply_on_exchanges,supply_outside_exchanges,total_funding_rates_aggregated_per_asset,total_open_interest,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2024-01-11 04:00:00,7.0,66.0,1379.0,434.0,4303172.693254645,4303172.693254645,,,,,,,,,,,,,,,34.0,,9.0,,,,,,,,,,,1135822.1789166115,1156315.8292848251,46080.9700658576,1956286.187051116,20493.65036821353,828.074723157196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502.026305132627,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.4333666e-05,3830347.3772117198,,,2128941.130863811,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-11 08:00:00,9.0,76.0,1382.0,424.0,27593007.488347664,27593007.488347664,,,,,,,,,,,,,,,169.0,,31.0,,,,,,,,,,,1427262.1129976788,1468912.0410724997,59318.47206379889,2040577.49427731,41649.92807482097,1685.87065992612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746.787763134087,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.021258503401,0.0,1.0,,,7.3680508e-05,3877218.65671506,,,2774837.0890651406,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-11 12:00:00,7.0,76.0,1380.0,417.0,272754061.549499,272754061.549499,,,,,,,,,,,,,,,166.0,,39.0,,,,,,,,,,,215159.0,249588.71,10242.802125234412,1906758.7512961118,34429.71,1438.65083612023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.955100491248,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.014880952381,0.0,1.0,,,7.3680133e-05,3625717.03910534,,,1941742.27979169,,,,,150750.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-11 16:00:00,10.0,79.0,1386.0,415.0,137118508.07450595,137118508.07450595,,,,,,,,,,,,,,,105.0,,27.0,,,,,,,,,,,367119.08975554997,367742.08975554997,14771.670383401255,1894081.4653232459,623.0,25.312754947599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1245.61243551506,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.4043549e-05,3651529.80165372,,,2753939.8891971,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-11 20:00:00,9.0,83.0,1385.0,398.0,116941010.11796902,116941010.11796902,,,,,,,,,,,,,,,40.0,,11.0,,,,,,,,,,,6879886.03164758,8336883.794347339,336966.2761991899,1874641.719265346,1456997.7626997598,59518.80300490212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9214.869023714988,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.015782828283,0.047094508301,1.0,2.0,,,7.4227025e-05,3652810.3624872398,,,10801150.684602858,,,,,,,0.0,0.0,,1.0,0.0,308392.8118328341,0.0
2024-01-12 00:00:00,3.0,81.0,1374.0,393.0,2260929.068924399,2260929.068924399,6828737953.143196,6828737953.143196,961518965.0304992,12785288.001279213,2892850873.7017765,252491024.1235418,2787171267.5475683,3173361110.223426,3366940000.8494673,467499963.38842237,73787034.87631407,858712034.4408475,38947244.20426448,86.0,33.0,399.0,6.0,88.0,1069636.4384142794,1062229.73628752,1062229.73628752,1057992.6020191158,1000000.0,0.0,0.0,1069636.4384142794,43326.645746794195,2721170.300683995,2759144.9993370716,113148.92442921728,1886866.716470024,37974.69865307642,1557.611319711829,1380.252468714643,61.402915944822,238.212879636085,228.418927906867,294.279288610491,354.71990993229,44.277739975641,772.88216569498,55.096155122315,215.544086086164,204.227762301511,362.619982771404,397.285760299837,44.169927490839,0.231852877473,1.627942333162,1.627942333162,0.922533532138,0.998746889306,1.159641788257,0.929546176313,1.155445167187,0.991524355617,1.013709252806,0.923592289713,1.024115489368,0.88425039315,-0.063127141967,16.0,-141.244955916532,534.109044118518,239.906223451432,80.435026472098,10.728495352707,166574038.60101894,166574038.60101897,41088561.376146354,508348.48835026607,99062199.74505985,10786522.056679722,95696776.9784404,127093084.50748883,131894844.73554003,20100540.849648695,2861129.9572753357,38563704.69324386,0.759496629238,0.759496629238,0.0,0.759496629238,0.0,0.0,0.266468027732,0.266468027732,0.0,0.0,0.0,0.0,0.022163120567,0.0,1.0,732620833.951485,6096117119.191711,7.4342087e-05,3652780.8373801503,6828737953.143196,5492697180.320926,2822534.4519521627,13806055.213080743,12079796.116262356,0.874963625005,78.0,,1.0,0.0,0.0,2.22632425468,1.0,0.0,108177.65724992393,0.0
2024-01-12 04:00:00,2.0,79.0,1372.0,390.0,3588886.1952306116,3588886.1952306116,,,,,,,,,,,,,,,24.0,,10.0,,,,,,,,,,,41857.26605637,50044.35109324255,2051.11855849232,1879107.52378847,8187.085036872548,336.845855689918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-316.52515505414,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.4048724e-05,3650796.16697,,,82401.0373801151,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-12 08:00:00,6.0,78.0,1377.0,382.0,6565291.654848675,6565291.654848676,,,,,,,,,,,,,,,102.0,,24.0,,,,,,,,,,,42534.26892115888,42795.907637519995,1739.489791120159,1880278.5424241158,261.638716361112,10.708679170228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.594277529337,,,,,,,,,,,,,,,,,0.759496629238,0.759496629238,0.0,0.759496629238,0.0,0.0,,,0.0,0.0,0.0,0.0,0.028153153153,0.0,1.0,,,7.4400309e-05,3671311.1047,,,127486.48045716221,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-12 12:00:00,6.0,70.0,1370.0,367.0,19172713.017179426,19172713.017179426,,,,,,,,,,,,,,,114.0,,30.0,,,,,,,,,,,415821.78453702014,2281311.33260119,93669.20073714215,1877838.286988678,1865489.5480641697,76237.10681615084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4638.360528888531,,,,,,,,,,,,,,,,,0.759496629238,0.759496629238,0.0,0.759496629238,0.0,0.0,,,0.0,0.0,0.0,0.016149870801,0.029674405245,1.0,2.0,,,7.4315054e-05,3660504.14969642,,,4146800.88066536,,,,,150738.0,,1.0,1.0,,0.0,0.0,0.0,0.0
2024-01-12 16:00:00,10.0,82.0,1373.0,368.0,91460432.75055283,91460432.75055282,,,,,,,,,,,,,,,86.0,,24.0,,,,,,,,,,,-1669734.201624647,1473671.041811834,58259.71593867853,1780748.255660052,3143405.243436481,124557.1027545651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3897.249042968319,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.4004015e-05,3432969.48228894,,,9206120.164499205,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-12 20:00:00,9.0,86.0,1365.0,367.0,2213559419.182472,2213559419.182472,,,,,,,,,,,,,,,40.0,,7.0,,,,,,,,,,,4554254.736288215,6217333.281604358,244651.08867575857,1785641.2884240642,1663078.545316143,64521.96612333735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-179195.24770036503,,,,,,,,,,,,,,,,,0.759496629238,0.759496629238,0.0,0.759496629238,0.0,0.0,,,0.0,0.0,0.0,0.0,0.014775413712,0.0,1.0,,,7.2777172e-05,3462857.9183284,,,12078853.765358487,,,,,,,0.0,0.0,,1.0,0.0,147506.05221921278,0.0
2024-01-13 00:00:00,14.0,115.0,1370.0,386.0,60311116.00862868,60311116.00862869,6828737953.143196,6828737953.143196,962186093.4402417,23848341.534809187,2893267427.9500976,252745791.07563752,2787688334.058352,3173669995.4934897,3367280641.3681345,468128432.0649352,74545109.14096306,857384785.7676389,39347264.35395364,108.0,28.0,120.0,6.0,91.0,690334.8303539205,530930.8303539206,531362.8303539206,526967.0554762969,444402.29,0.0,0.0,692834.8303539205,28230.28439910043,-3069452.916876541,8325356.858935914,343521.59858780104,2150524.53732998,11394809.775812455,462670.08136629465,1381.083743824664,62.268704575985,239.101924258837,229.325113639599,295.130587214862,355.544847855675,45.037602416891,773.303942206803,55.917517099457,216.31495494601,205.03579658367,363.326354512305,398.007945230518,44.943664355094,0.239113317063,1.669625326458,1.669625326458,0.945386316845,0.990601787861,1.189033605048,0.950046965837,1.184667387106,1.016777279618,1.039488815553,0.945554070043,1.032631998686,0.905191740761,-0.05370008604,20.0,32873.453621955865,286.340160936387,102.951419952569,80.906078441578,10.650016702325,166603924.98334357,166603924.9833436,41157360.72413039,980671.2788411563,99119282.06385659,10836854.38631696,95760670.45599866,127145110.90708923,131954215.07501662,20167080.49485333,2940613.5720010935,38583317.88376703,-0.706675171852,-0.706675171852,0.706675171852,0.0,-0.072020744962,-0.072020744962,-0.423462224995,-0.423462224995,-1.856534759027,-1.856534759027,-0.072020744962,0.0,0.061813186813,0.0,2.0,727261732.5677649,6101476220.575431,7.2206068e-05,3922086.2854199996,6828737953.143196,5524864084.939833,38946768.69920584,17464824.17171683,43661792.60502494,2.499984664932,160.0,,1.0,1.0,1.0,2.781313371572,1.0,0.0,238930.68175817552,0.0
2024-01-13 04:00:00,12.0,117.0,1370.0,382.0,37894637.02301196,37894637.02301196,,,,,,,,,,,,,,,8.0,,3.0,,,,,,,,,,,-4250942.856683751,1630329.9330277382,66650.41674204101,2328579.887180384,5881272.789711489,239541.06144797106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4420.623454750937,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.072020744962,0.072020744962,,,0.128036879933,0.128036879933,0.072020744962,0.0,0.0,0.0,0.0,,,-0.000389856537,4169110.50657548,,,20118844.26611156,,,,,,,0.0,0.0,,1.0,0.0,191826.61716429575,0.0
2024-01-13 08:00:00,14.0,121.0,1375.0,390.0,1047262684.0427371,1047262684.0427371,,,,,,,,,,,,,,,41.0,,5.0,,,,,,,,,,,623676.5981233963,1244472.956671961,50541.72073237032,2124449.55843355,620796.3585485644,25356.4429432078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8655.025555363374,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.028935185185,0.0,1.0,,,-0.000442884882,4066001.9157999996,,,4978557.298915287,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-13 12:00:00,2.0,125.0,1368.0,378.0,1746886.4567769798,1746886.4567769798,,,,,,,,,,,,,,,33.0,,4.0,,,,,,,,,,,-189537.7046162078,31635.685383792174,1278.063949396586,2098233.351613372,221173.38999999998,8939.32738984224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.986596686048,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.025406504065,0.0,1.0,,,-0.000190800795,4077520.1087106,,,689554.8829949421,,,,,150734.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-13 16:00:00,0.0,110.0,1367.0,378.0,469585.4623289516,469585.4623289516,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,245724.96648176998,248869.72572676998,10195.288507032188,2149172.1659650104,3144.759245,128.313749379798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.600170479644,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.0,0.0,0.0,,,7.4170277e-05,4147770.7582212,,,569710.82069854,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-13 20:00:00,3.0,108.0,1362.0,371.0,4493150.846416531,4493150.846416531,,,,,,,,,,,,,,,7.0,,2.0,,,,,,,,,,,202484.33734926,464281.19,18967.413709103428,2050187.9224108562,261796.85265074,10689.457643533802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.255963860181,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.026709401709,0.0,1.0,,,-3.2888125e-05,4038705.5809399597,,,1026275.2326507401,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-14 00:00:00,7.0,80.0,1363.0,373.0,1499813.105784062,1499813.1057840623,6828737953.143196,6828737953.143196,961496956.4189886,3393597.318982549,2893255629.0252876,247696364.61118293,2787656628.0837865,3173469513.636894,3367112444.6951237,468052590.1877462,74666099.25318085,857425002.5219984,38648351.32017022,55.0,14.0,78.0,2.0,92.0,48558.316100013064,48558.316100013064,48558.316100013064,48149.04895117,0.0,0.0,0.0,48558.316100013064,1951.851066839342,277076.8045954514,323630.566,13090.748555179125,1933408.1639893278,46553.76140454862,1882.362116595427,1382.071662853265,63.157315439767,240.081683124907,230.310997213724,296.057882321409,356.446895891531,46.01436287232,774.293794402522,56.844050962762,217.287035920832,206.024540842107,364.24148978923,398.959188793269,45.924186514399,0.228876256795,1.598727600517,1.598727600517,0.904980634797,0.983083222555,1.138572732376,0.910132810663,1.134361386112,0.973636227774,0.995323628164,0.905485129316,0.988879315945,0.86678847936,-0.071014472744,13.0,612.335000341932,2012.241674916974,797.891011748497,80.132769344841,10.654892387333,166602779.25445524,166602779.25445527,41139063.60051523,134643.9571140281,99115639.88944885,10615286.124482222,95759024.53764166,127131683.99499373,131950045.10747692,20161840.45797435,2945079.4374263263,38583343.21412057,0.0,0.0,0.0,0.0,0.0,0.0,-0.284658989143,-0.284658989143,0.128036879933,0.128036879933,0.0,0.0,0.026709401709,0.0,1.0,727594680.3203659,6101143272.82283,4.5729055e-05,3849275.98905737,6828737953.143196,5472056833.155844,1256184.3274045486,4243754.6382423155,4012574.683120989,0.945524665107,40.0,,0.0,0.0,0.0,2.521950548744,0.0,0.0,0.0,0.0
2024-01-14 04:00:00,4.0,73.0,1366.0,376.0,12369690.994020846,12369690.994020846,,,,,,,,,,,,,,,9.0,,4.0,,,,,,,,,,,-128289.12519641875,36384.874803581246,1467.500251146131,1906851.0132592618,164674.0,6599.630046254228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.940496259642,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.0,0.0,0.0,,,7.5017252e-05,3832860.11562992,,,573668.8151024312,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-14 08:00:00,0.0,52.0,1363.0,375.0,253597.55888888834,253597.55888888834,,,,,,,,,,,,,,,25.0,,2.0,,,,,,,,,,,-31495.999999999996,183339.0,7413.038860435057,1913673.696688896,214835.0,8687.578950975862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115.74019224965,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.019290123457,0.0,1.0,,,7.5092684e-05,3826656.75152696,,,398174.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-14 12:00:00,0.0,48.0,1362.0,371.0,3667989.28533222,3667989.28533222,,,,,,,,,,,,,,,10.0,,1.0,,,,,,,,,,,791009.20555172,802088.62439734,32372.55963530176,1955780.0263987698,11079.41884562,447.659565367381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.572203183074,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.021929824561,0.0,1.0,,,7.5022747e-05,3912117.16179336,,,1615256.6676403,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-14 16:00:00,3.0,43.0,1361.0,367.0,53299920.81202379,53299920.81202379,,,,,,,,,,,,,,,14.0,,5.0,,,,,,,,,,,-1996.798914343001,0.0,0.0,1759173.0340362259,1996.798914343001,79.550826984844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.591279517284,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.0,0.0,0.0,,,7.567999e-05,3600535.75451,,,43049.158279856005,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-14 20:00:00,10.0,55.0,1363.0,371.0,11406776.166181425,11406776.166181423,,,,,,,,,,,,,,,6.0,,4.0,,,,,,,,,,,-746293.7674353985,785516.6196451348,31254.645561493457,1689243.8054069758,1531810.3870805334,60016.56520287854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4590.427675400801,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.025100401606,0.0,1.0,,,7.5109333e-05,3405141.72517676,,,4672151.652396846,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-15 00:00:00,0.0,49.0,1356.0,354.0,1643.063333333333,1643.063333333333,6828737953.143196,6828737953.143196,963876123.7871329,10149859.14132797,2895632484.868977,240923196.64710838,2789995570.3634834,3175646612.5848827,3369115139.115359,468336922.15413654,66477386.570720606,849313443.1472219,38000075.73218087,59.0,16.0,463.0,4.0,92.0,2417627.7410919,2407962.7410919,2407962.7410919,2387962.7410919,2324568.56806213,0.0,0.0,2417627.7410919,95313.11647470851,0.0,0.0,0.0,1705893.9316966138,0.0,0.0,1382.289742429144,63.948740350676,240.860650404051,231.092165105398,296.761049110879,357.016154542827,46.288366453067,773.736742454454,57.644908133349,218.014343773782,206.763218578479,364.831328636785,399.516243906874,46.440283937547,0.230995953957,1.614520840981,1.614520840981,0.913683186098,0.999892245888,1.149428929214,0.918304813392,1.145147742637,0.983115551627,1.004928305807,0.91415178868,0.987353179812,0.870662387037,-0.09007740861,13.0,-4.061524094764,672.79140114744,578.100894034784,79.983322014768,10.665977653767,166593299.366488,166593299.36648804,41249827.58552799,399823.326536728,99225192.21172665,10333633.859999362,95868883.55832076,127229630.76789644,132050935.39140153,20179081.64819637,2651934.064568114,38421961.14999038,0.724527299404,0.724527299404,0.0,0.724527299404,0.0,0.0,-0.284658989143,-0.284658989143,0.128036879933,0.128036879933,0.0,0.0,0.042517006803,0.0,1.0,728351664.1165928,6100386289.026604,-0.000173037699,3467857.3586965604,6828737953.143196,5461851466.607174,176568.0,3913198.9616156695,7802240.516970631,1.993826685917,34.0,,0.0,0.0,0.0,1.163795815038,0.0,0.0,0.0,0.0
2024-01-15 04:00:00,8.0,47.0,1357.0,351.0,23893942.67450595,23893942.674505953,,,,,,,,,,,,,,,67.0,,13.0,,,,,,,,,,,1446677.9106706553,1449168.72597687,57134.89301069197,1747526.3067687042,2490.815306214366,98.151956845193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-502.513943913074,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.0,0.0,0.0,,,7.520034e-05,3524153.0432700003,,,2943319.082566168,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-15 08:00:00,0.0,56.0,1362.0,346.0,39311143.10074339,39311143.10074339,,,,,,,,,,,,,,,125.0,,34.0,,,,,,,,,,,-455104.8658503408,101265.80262312903,3987.555890070369,1739839.474062696,556370.6684734699,21839.01341767074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15798.844589860977,,,,,,,,,,,,,,,,,0.724527299404,0.724527299404,0.0,0.724527299404,0.0,0.0,,,0.128036879933,0.128036879933,0.0,0.0,0.026041666667,0.0,1.0,,,7.5016593e-05,3477357.5846800003,,,6007319.98040625,,,,,,,0.0,0.0,,1.0,0.0,114015.25574542541,0.0
2024-01-15 12:00:00,3.0,68.0,1365.0,346.0,74342126.92321786,74342126.92321786,,,,,,,,,,,,,,,129.0,,26.0,,,,,,,,,,,77271.13637438952,104384.96245742953,4094.726273358423,1631897.4405698357,27113.82608304001,1060.844525702232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.396551365601,,,,,,,,,,,,,,,,,0.724527299404,0.724527299404,0.0,0.724527299404,0.0,0.0,,,0.064018439966,0.064018439966,0.0,0.0,0.016666666667,0.0,1.0,,,4.1302432e-05,3358296.54172,,,204368.22495485644,,,,,150782.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-15 16:00:00,0.0,73.0,1370.0,343.0,5196989574.631495,5196989574.631495,,,,,,,,,,,,,,,82.0,,24.0,,,,,,,,,,,-34189.38227753136,12924.304818648781,504.867807795739,1642579.4431228621,47113.68709618014,1857.131017400355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25247.29020757811,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.6003732e-05,3427517.35061,,,2391455.3669769387,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-15 20:00:00,2.0,59.0,1363.0,335.0,4991246.1314318925,4991246.1314318925,,,,,,,,,,,,,,,44.0,,12.0,,,,,,,,,,,-85433.93699901999,0.0,0.0,1617713.710498916,85433.93699901999,3395.300242522386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.263432876824,,,,,,,,,,,,,,,,,0.724527299404,0.724527299404,0.0,0.724527299404,0.0,0.0,,,0.0,0.0,0.0,0.0,0.019841269841,0.0,1.0,,,-1.1381198e-05,3370819.1582113197,,,89332.93699901999,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-16 00:00:00,4.0,74.0,1366.0,339.0,12094538.454938091,12094538.454938091,6828737953.143196,6828737953.143196,968866802.3300364,54157509.53603702,2895024892.1394863,261931342.28323978,2789894828.697411,3175262448.8229966,3369113448.1397386,482270809.41951346,94870095.56589442,857526181.896637,39538897.39432429,79.0,43.0,497.0,9.0,92.0,6997711.774422411,88527.44609665,88527.44609665,22899.44609665,0.0,0.0,0.0,8653885.104288967,285572.59592190397,311920.03339067986,1485831.5516818708,59836.728681139815,1814618.4439773161,1173911.5182911907,47416.99406153917,1382.807667508274,62.880338343377,240.626240546408,230.924357099862,296.628322433378,357.038316802998,45.595668971273,773.656111390788,56.804350867955,217.521310342767,206.45574347931,364.582393770412,399.405821300665,45.844813060365,0.237928953123,1.676336244814,1.676336244814,0.948798185716,0.995120998512,1.193192504974,0.954877250943,1.188436640764,1.020633576445,1.043257434448,0.95050768764,1.007604810616,0.905809621114,-0.056248840949,10.0,3098.335274066991,126.090324530143,80.887755927824,80.633950245936,10.07253826278,166682762.51021153,166682762.51021156,41481147.10596392,2226869.3982087085,99278008.72329761,11224108.97596755,95961006.53818169,127297853.59443471,132140362.83211523,20760953.474893034,3852574.615109723,38736681.469677724,0.0,0.0,0.0,0.0,0.0,0.0,-0.284658989143,-0.284658989143,0.0,0.0,0.0,0.0,0.113052143567,0.0,3.0,687827243.1953186,6140910709.947878,3.9155e-06,3760940.95356737,6828737953.143196,5506281163.56282,4933602.876069711,39054539.841766104,41575669.6879144,1.064554078895,106.0,,4.0,2.0,2.0,1.55883079069,0.0,0.0,0.0,0.0
2024-01-16 04:00:00,30.0,84.0,1368.0,342.0,41221328.94228015,41221328.94228015,,,,,,,,,,,,,,,66.0,,15.0,,,,,,,,,,,-2124784.994339464,1682217.9868934194,69448.88800574586,1955942.237890872,3807002.9812328834,156561.77482405177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.892525861695,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.00035494083,3914437.55218234,,,6753581.998163124,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2024-01-16 08:00:00,16.0,82.0,1369.0,344.0,10692772.872070523,10692772.872070523,,,,,,,,,,,,,,,93.0,,34.0,,,,,,,,,,,-992412.6296400287,1683424.7042618457,69152.33895940945,2103120.278788316,2675837.3339018743,112113.7142521985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.833205133621,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.059718809719,0.0,2.0,,,-0.000296795509,4190170.0181799997,,,7476596.935027179,,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0
2024-01-16 12:00:00,7.0,77.0,1362.0,340.0,1665630648.925719,1665630648.925719,,,,,,,,,,,,,,,163.0,,36.0,,,,,,,,,,,3228693.9817268224,3704303.083026683,153782.34776816642,2162705.300676658,475609.10129985993,19238.182124232742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101527.20950413521,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.041118421053,0.0,2.0,,,-0.000341589765,4279276.1483,,,16282370.085675454,,,,,150772.0,,1.0,1.0,,2.0,0.0,438916.93281029596,0.0
