timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_90d,dormant_circulation_usd_180d,exchange_open_interest,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_transaction_volume,percent_of_total_supply_in_profit,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,total_funding_rates_aggregated_per_asset,total_open_interest,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2023-04-01 00:00:00,1522.0,36365.0,887986.0,296564.0,114969285.43506287,114969285.43506287,10000000000.000002,10000000000.000002,10000000000.000002,156316752.19802535,10000000000.000002,10000000000.000002,10000000000.000002,10000000000.000002,10000000000.000002,10000000000.000002,3035758300.59816,10000000000.000002,13252630845.944918,29632.0,0.0,9.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,,11.106995844249,19441.117670153642,19441.117670153642,19441.117670153642,19441.117670153642,19441.117670153642,19441.117670153642,2.418436421205,-2.211154656346,-2.211154656346,-2.211154656346,-2.211154656346,-2.211154656346,-2.211154656346,0.0,0.000358283048,0.000358283048,0.000358283048,0.972324545337,0.000358283048,0.000358283048,0.000358283048,0.000358283048,0.000358283048,0.000358283048,0.934596538661,0.000358283048,-4.182719280108,8123.0,-45254.10929234196,63.97266997546,13.529867911015,-35.969272081686,5213007385.625738,5213007385.625738,5213007385.625738,207995483.22374058,5213007385.625738,5213007385.625738,5213007385.625738,5213007385.625738,5213007385.625738,5213007385.625738,4202488774.366553,5213007385.625738,6.171494603157,6.171494603157,6.094907283783,12.26640188694,0.104232888589,0.104232888589,-0.128332258734,-0.128332258734,-0.251915891869,-0.251915891869,0.104232888589,0.328208242954,0.701490601895,33.0,51.0,,,10000000000.000002,-3596927208.16856,103310787.00392617,265605477.93914357,192332447.65987626,0.724128316751,95301.0,,130.0,17.0,17.0,4.728255323423,109.0,34.0,76965791.13322827,59571458.07188961
2023-04-01 04:00:00,2104.0,32755.0,889349.0,276905.0,43687818.04650951,43687818.04650951,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-292902.01135327586,,,,,,,,,,,,,,,,3.86190122366,3.86190122366,3.422156214714,7.284057438374,0.144021974073,0.144021974073,,,-0.162145784801,-0.162145784801,0.144021974073,0.272138178083,0.541418111012,28.0,40.0,,,,,99166571.64834699,,,,,,,22.0,22.0,,98.0,9.0,27667545.43728137,10864588.041663792
2023-04-01 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663408.0,,,,,,,,
2023-04-01 08:00:00,1899.0,30678.0,891214.0,268622.0,87820983.88062528,87820983.88062528,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5847225.636978294,,,,,,,,,,,,,,,,-0.311117947102,-0.311117947102,7.419842004776,7.108724057674,-0.109736517984,-0.109736517984,,,-0.520726391507,-0.520726391507,-0.109736517984,0.354454145571,0.678608115403,40.0,57.0,,,,,256884753.02134067,,,,,,,26.0,26.0,,94.0,16.0,278233935.7134753,263194690.7239339
2023-04-01 12:00:00,2891.0,29900.0,892851.0,259865.0,53801798.58290956,53801798.58290957,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-596173.6730731644,,,,,,,,,,,,,,,,4.041050076485,4.041050076485,12.30533772707,16.346387803555,0.090008909178,0.090008909178,,,0.672738831092,0.672738831092,0.090008909178,0.458082477895,1.06611153523,65.0,113.0,,,,,106894711.30931456,,,,,664166.0,,37.0,37.0,,219.0,6.0,43149134.4820653,10710455.690403927
2023-04-01 16:00:00,2429.0,30455.0,894098.0,253192.0,47131774.09233529,47131774.09233529,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-813459.017345104,,,,,,,,,,,,,,,,1.023245692253,1.023245692253,20.367026805878,21.390272498131,0.032485763368,0.032485763368,,,-0.509219382019,-0.509219382019,0.032485763368,0.445512332704,1.326279632504,57.0,121.0,,,,,123442045.73795587,,,,,,,14.0,14.0,,259.0,1.0,38208726.65825277,1281311.8669061004
2023-04-01 20:00:00,1385.0,29632.0,894950.0,248224.0,23581672.042972606,23581672.042972606,,,,,,,,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-171750.1860700059,,,,,,,,,,,,,,,,3.745732724667,3.745732724667,8.906010150909,12.651742875576,0.088494738442,0.088494738442,,,-0.178027366169,-0.178027366169,0.088494738442,0.227437252774,1.177583757885,25.0,88.0,,,,,49406646.999571934,,,,,,,18.0,18.0,,51.0,2.0,12480373.888583511,4158395.001232498
2023-04-02 00:00:00,1832.0,30543.0,896329.0,242965.0,23962743.8830485,23962743.8830485,10000000000.000002,10000000000.000002,10000000000.000002,106964721.62639724,10000000000.000002,10000000000.000002,10000000000.000002,10000000000.000002,10000000000.000002,10000000000.000002,3038865030.134633,10000000000.000002,12302483735.202679,42277.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,,12.057140187113,19442.01979516121,19442.01979516121,19442.01979516121,19442.01979516121,19442.01979516121,19442.01979516121,3.317973644131,-1.439950441611,-1.439950441611,-1.439950441611,-1.439950441611,-1.439950441611,-1.439950441611,0.0,0.000338523055,0.000338523055,0.000338523055,1.015695322976,0.000338523055,0.000338523055,0.000338523055,0.000338523055,0.000338523055,0.000338523055,0.869761717438,0.000338523055,-4.401647899668,11171.0,-168436.17819990098,93.488767585706,12.217229988977,-37.614232209128,5201935365.329029,5201935365.329029,5201935365.329029,126302482.60866731,5201935365.329029,5201935365.329029,5201935365.329029,5201935365.329029,5201935365.329029,5201935365.329029,4190345308.434835,5201935365.329029,0.37603366375,0.37603366375,13.337018489838,13.713052153587,-0.347822065832,-0.347822065832,-0.337643386416,-0.337643386416,-0.747033386589,-0.747033386589,-0.347822065832,0.246478293529,1.231081147152,25.0,86.0,,,10000000000.000002,-3761423220.9127913,45333911.45263903,260086221.0798166,117582975.10578175,0.452092289309,131275.0,664907.0,190.0,23.0,23.0,7.652206569743,42.0,0.0,7432769.238308127,0.0
2023-04-02 04:00:00,2176.0,31193.0,897930.0,239030.0,33774495.674353376,33774495.674353376,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-424742.5116772728,,,,,,,,,,,,,,,,7.50680744648,7.50680744648,7.60458612442,15.1113935709,0.29293421609,0.29293421609,,,0.066448554021,0.066448554021,0.29293421609,0.249568558248,0.867565325747,28.0,65.0,,,,,81260894.73707077,,,,,,,12.0,12.0,,141.0,4.0,25841703.305856306,6750950.174793511
2023-04-02 08:00:00,2022.0,31275.0,899962.0,233680.0,30479757.497185454,30479757.497185454,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-154269.65703682284,,,,,,,,,,,,,,,,-2.861210048199,-2.861210048199,12.582472681999,9.721262633801,-0.288697405537,-0.288697405537,,,-0.601809675495,-0.601809675495,-0.288697405537,0.161804415398,0.896221537267,22.0,76.0,,,,,68411968.91898866,,,,,,,27.0,27.0,,63.0,0.0,12013420.335540978,0.0
