timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_3y,dormant_circulation_5y,dormant_circulation_7y,dormant_circulation_90d,dormant_circulation_usd_180d,exchange_balance,exchange_inflow,exchange_outflow,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_5min,nvt_transaction_volume,percent_of_total_supply_in_profit,percent_of_total_supply_on_exchanges,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,supply_on_exchanges,supply_outside_exchanges,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2023-04-02 08:00:00,28.0,341.0,8000.0,2364.0,8973222.225055834,8973222.225055834,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,17758.289216299647,129135.74949556336,111377.46027926369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3176.389694661523,,228.551185286488,,,,,,,,,,,,,,,,13.318686664104,13.318686664104,0.0,13.318686664104,0.195844659746,0.195844659746,,,0.003355960131,0.003355960131,0.195844659746,0.126742395848,0.251915660093,14.0,42.0,,,,,472714.82247829123,,,,,,,22.0,22.0,,0.0,0.0,0.0,0.0
2023-04-02 12:00:00,43.0,362.0,8001.0,2358.0,73305275.26661015,73305275.26661016,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,-295851.1589202366,379295.4548717011,675146.6137919377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24369.470914266825,,226.378371480448,,,,,,,,,,,,,,,,11.775634348392,11.775634348392,0.0,11.775634348392,0.01541789477,0.01541789477,,,-0.101256666496,-0.101256666496,0.01541789477,0.107451303806,0.151325515804,16.0,33.0,,,,,1444081.6975506754,,,,,,,22.0,22.0,,0.0,0.0,0.0,0.0
2023-04-02 16:00:00,36.0,367.0,8002.0,2361.0,9082306.728758933,9082306.728758933,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,87461.5572058092,513911.2355616469,426449.6783558378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14934.113437186501,,802.493426842554,,,,,,,,,,,,,,,,14.356227874756,14.356227874756,3.999911129475,18.35613900423,-0.067173130936,-0.067173130936,,,0.273320219825,0.273320219825,-0.067173130936,0.14208035878,0.199127565303,21.0,43.0,,,,,1783418.6630250611,,,,,,,28.0,28.0,,0.0,0.0,0.0,0.0
2023-04-02 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486134.0,,,,,,,,
2023-04-02 20:00:00,24.0,365.0,8007.0,2357.0,4253566.1391777685,4253566.1391777685,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,66713.59942968031,329894.7858262329,263181.1863965526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3205.722945264823,,866.971305005923,,,,,,,,,,,,,,,,9.162776947021,9.162776947021,0.717970490456,9.880747437477,0.063484213203,0.063484213203,,,-0.068046919164,-0.068046919164,0.063484213203,0.124628065135,0.19006914337,13.0,27.0,,,,,783781.4385589869,,,,,,,24.0,24.0,,0.0,0.0,0.0,0.0
2023-04-03 00:00:00,34.0,396.0,8039.0,2380.0,40646928.21031316,40646928.21031316,2138161901.5199356,2138161901.5199356,1473543139.9366837,10107570.734543953,1854809658.2537608,180977277.23196903,1588542669.4722195,1883167081.8809166,2138161901.5199356,985140228.2293252,75191897.4691612,1209201434.9013603,656765925.5071403,456.0,0.0,1.0,0.0,6.0,169863.4494051868,8624.0,106939.52385087757,0.0,0.0,0.0,215710.4468345594,75709.0325589154,234450.71205316755,1125223.1736345575,890772.46158139,288.405970331609,59.920167892276,139.731005273647,75.481796009884,149.945085635554,288.404943955229,48.601018500536,267.900536630881,52.741054827642,261.555147831383,69.217129149296,264.600032781796,267.189980260267,46.63272398532,0.136483710903,0.844113826173,0.844113826173,1.104757906447,1.013175455735,0.738626068997,1.027201707214,1.109586063666,0.745321165371,0.844113826173,0.973102352763,1.054743949629,1.001881400576,0.084153837548,143.0,-135263.6335805293,211.540632034608,623.920088200386,82.711803265481,43.002256872363,34.817751174918,1151381861.4236577,1151381861.4236572,606283217.8188794,4534630.860055781,1141443784.3449738,80084437.20628512,650755281.9465723,1148484689.7345006,1151381861.4236572,460171101.4279665,32404387.130752735,548608017.2800199,4.614447712898,4.614447712898,0.0,4.614447712898,-0.213236514532,-0.213236514532,1.776637190995,1.776637190995,-0.717221332367,-0.717221332367,-0.213236514532,0.077152744725,0.269248494356,7.0,31.0,744459890.5881041,1393702010.9318314,2138161901.5199356,919457873.2385982,2790439.1133158854,16101358.46671678,7771511.035066387,0.482661823295,477.0,486232.0,166.0,28.0,28.0,2.557562810662,2.0,0.0,525707.7014599799,0.0
2023-04-03 04:00:00,22.0,409.0,8037.0,2366.0,7557642.036178769,7557642.036178768,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,-227326.55044371108,140986.37044073406,368312.92088444514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34574.74315684304,,498.219888974855,,,,,,,,,,,,,,,,10.430433988571,10.430433988571,1.546503543854,11.976937532425,0.16069423594,0.16069423594,,,-0.119156670648,-0.119156670648,0.16069423594,0.172117916806,0.243946830366,14.0,30.0,,,,,1923271.3374981654,,,,,,,23.0,23.0,,1.0,0.0,250956.72957744406,0.0
2023-04-03 08:00:00,29.0,402.0,8041.0,2365.0,11598927.789617019,11598927.78961702,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,201228.89404271197,621065.8361139678,419836.9420712558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7544.777869766489,,444.503430532872,,,,,,,,,,,,,,,,12.980928659439,12.980928659439,3.921342790127,16.902271449566,0.208855626756,0.208855626756,,,0.897798651393,0.897798651393,0.208855626756,0.203753490383,0.276156571782,26.0,47.0,,,,,3863108.3798033944,,,,,,,31.0,31.0,,4.0,0.0,1022428.8260105674,0.0
2023-04-03 12:00:00,49.0,405.0,8049.0,2356.0,10444581.113011971,10444581.113011971,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,-471449.56194869726,287354.8405856641,758804.4025343613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20516.525919134692,,406.638265804056,,,,,,,,,,,,,,,,8.288587927818,8.288587927818,2.283500552177,10.572088479996,-0.162540508064,-0.162540508064,,,-0.446153898966,-0.446153898966,-0.162540508064,0.115186420653,0.160118743648,17.0,36.0,,,,,3371416.634843308,,,,,,,15.0,15.0,,2.0,0.0,852614.6044923363,0.0
2023-04-03 16:00:00,50.0,435.0,8070.0,2318.0,52559765.207612865,52559765.207612865,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,91787.46983854719,980248.3775156566,888460.9076771095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95058.42773522933,,213.624363455589,,,,,,,,,,,,,,,,6.532582879066,6.532582879066,3.376873373985,9.909456253052,-0.202708700865,-0.202708700865,,,-0.583756328392,-0.583756328392,-0.202708700865,0.087679329039,0.121720548282,17.0,38.0,,,,,8484588.981764406,,,,,,,23.0,23.0,,10.0,1.0,3161112.7423934154,1233838.2521330304
2023-04-03 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486448.0,,,,,,,,
2023-04-03 20:00:00,50.0,456.0,8082.0,2300.0,5601254.03489929,5601254.03489929,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,-338856.7112400794,720636.464637011,1059493.1758770905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35110.41827449821,,211.540632034686,,,,,,,,,,,,,,,,17.072869062424,17.072869062424,0.0,17.072869062424,0.383383922623,0.383383922623,,,1.267863078316,1.267863078316,0.383383922623,0.182328862823,0.292976550128,36.0,75.0,,,,,5417922.569582715,,,,,,,46.0,46.0,,3.0,0.0,1316854.951242369,0.0
2023-04-04 00:00:00,23.0,415.0,8075.0,2273.0,8226807.077206573,8226807.077206573,2138161901.5199356,2138161901.5199356,1473656947.137526,8197260.613140938,1854789939.9886436,181048241.27740782,1588558564.8426993,1883164742.7123337,2138161901.5199356,982444575.9649774,36813129.07626132,1209249323.755096,664010346.9922512,393.0,0.0,0.0,0.0,5.0,219904.32450286404,2100.0,158284.42827419873,2100.0,0.0,0.0,351109.23395265813,99085.98273287035,33592.398105824774,290414.6035029877,256822.20539716294,289.32278902394,60.854431911848,140.629467091454,76.393904552126,150.849672348402,289.32176264756,49.532084994011,268.817370557677,53.680810679754,262.46723580674,70.054724275426,265.516471073861,268.106797238412,47.571473125201,0.135286707238,0.842222707923,0.842222707923,1.102150305857,1.002587695459,0.736969607894,1.024897891113,1.107279285724,0.743650577999,0.842222707923,0.971992578486,0.998617113251,0.999496484995,0.096986899116,141.0,10684.283191480887,260.838590161727,226.652893405124,139.731229311204,66.852511738244,34.677253098842,1151302454.4308438,1151302454.4308434,606361139.7146218,3707850.0522560948,1141355520.5329146,80110510.85319182,650611664.4712358,1148405291.7575934,1151302454.4308434,458374976.41177684,16717815.177251847,548668935.8885745,9.867155432701,9.867155432701,0.0,9.867155432701,-0.019058227356,-0.019058227356,3.630147098549,3.630147098549,0.132087552428,0.132087552428,-0.019058227356,0.137360811197,0.27694009965,16.0,48.0,741455814.2530798,1396706087.2668557,2138161901.5199356,1429414936.196286,1051270.5412888313,6249160.302166826,7606061.772450184,1.217133407478,384.0,,367.0,36.0,36.0,1.866716491707,0.0,0.0,0.0,0.0
2023-04-04 04:00:00,20.0,414.0,8079.0,2249.0,60963075.18398497,60963075.18398497,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,99119.84084775146,219071.93915869875,119952.09831094733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3971.731315278959,,210.953907921235,,,,,,,,,,,,,,,,2.296424210072,2.296424210072,2.978508651257,5.274932861328,-0.274894975853,-0.274894975853,,,-0.49422867308,-0.49422867308,-0.274894975853,0.120925987607,0.274933121363,16.0,51.0,,,,,2321283.579066466,,,,,,,38.0,38.0,,1.0,0.0,746058.7518067932,0.0
2023-04-04 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486615.0,,,,,,,,
2023-04-04 08:00:00,47.0,430.0,8099.0,2238.0,36737803.54559028,36737803.54559028,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,65958.21853312427,535703.2439605726,469745.02542744833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86142.55761653245,,210.216946430298,,,,,,,,,,,,,,,,11.885470867157,11.885470867157,0.876391232014,12.761862099171,0.34711725605,0.34711725605,,,1.098038195576,1.098038195576,0.34711725605,0.333129482856,0.369471195551,45.0,73.0,,,,,1899886.765904709,,,,,,,61.0,61.0,,0.0,0.0,0.0,0.0
2023-04-04 12:00:00,34.0,428.0,8107.0,2206.0,13879730.601551572,13879730.601551568,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,145509.2604210668,760750.010804027,615240.7503829602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9472.684988091187,,230.111055088506,,,,,,,,,,,,,,,,10.586351335049,10.586351335049,0.784375548363,11.370726883411,0.013123784781,0.013123784781,,,0.614924731374,0.614924731374,0.013123784781,0.204789321615,0.300212415101,39.0,83.0,,,,,2147023.196171611,,,,,486744.0,,63.0,63.0,,0.0,0.0,0.0,0.0
2023-04-04 16:00:00,21.0,415.0,8119.0,2197.0,26633049.28009824,26633049.280098237,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,128543.18407860283,427887.99141552823,299344.8073369254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15431.936107106209,,256.674399276705,,,,,,,,,,,,,,,,9.931197047234,9.931197047234,2.298695325851,12.229892373085,0.02342751365,0.02342751365,,,0.765068998421,0.765068998421,0.02342751365,0.329915243703,0.389785443599,55.0,95.0,,,,,2169115.1210517637,,,,,,,81.0,81.0,,1.0,0.0,294991.44202970405,0.0
2023-04-04 20:00:00,31.0,393.0,8131.0,2180.0,31414637.287160847,31414637.28716085,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,-3428824.2976150056,244570.90604436703,3673395.2036593724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24881.608168802723,,260.838590161846,,,,,,,,,,,,,,,,13.11315882206,13.11315882206,0.737636268139,13.850795090199,-0.035088389472,-0.035088389472,,,1.277959759844,1.277959759844,-0.035088389472,0.325247689949,0.461660820132,48.0,92.0,,,,,5713382.369887619,,,,,,,88.0,88.0,,3.0,1.0,1925903.2689306769,1428066.7978781417
2023-04-05 00:00:00,29.0,407.0,8136.0,2169.0,11490841.49825135,11490841.49825135,2138161901.5199356,2138161901.5199356,1474306180.4626796,18473269.054024085,1854767094.1655872,186520969.13726032,1585453973.2856455,1883143016.049528,2138161901.5199356,984376754.6871164,46449675.6108551,1209759168.1249778,695506005.92334,423.0,0.0,3.0,0.0,5.0,728210.0393255528,4646.684643968311,29407.236741954366,0.0,0.0,0.0,1493190.3943711403,343534.106168942,-45848.33531751803,632587.499837009,678435.8351545271,290.012888787482,61.487310625911,141.265070602698,76.41569678298,151.486920333296,290.011862411102,50.124169606817,269.38040986671,54.251060034348,263.027028308905,68.449077854377,266.080579720623,268.670032157293,48.127129069417,0.144896699328,0.867151622252,0.867151622252,1.134078773067,0.97648689216,0.758775369665,1.045176778067,1.14533498553,0.765651566606,0.867151622252,1.000438286202,1.002960367526,1.028271010511,0.151457815339,125.0,15532.467680375603,115.74355872082,252.311517371162,71.859043677398,73.745966745383,35.317963549243,1152200919.692903,1152200919.6929026,607473218.457423,8840157.633440007,1142243851.4470255,83391269.04620394,646850299.1761076,1149303687.276023,1152200919.6929026,459783855.3892016,21641212.273602005,549761093.3219134,11.225112020969,11.225112020969,0.733488380909,11.958600401878,0.180085642471,0.180085642471,4.336616867382,4.336616867382,1.089325040954,1.089325040954,0.180085642471,0.466955423255,0.555578976164,67.0,112.0,755155241.0026189,1383006660.5173168,2138161901.5199356,1576808164.8573334,1961387.0850551121,8206458.378394034,20149233.686492216,2.45528981656,485.0,486914.0,504.0,104.0,104.0,1.610702742447,0.0,0.0,0.0,0.0
2023-04-05 04:00:00,32.0,419.0,8147.0,2128.0,10866525.960028507,10866525.960028509,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,570825.5995896857,1644017.8012147297,1073192.201625044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35388.31475753509,,253.550139890639,,,,,,,,,,,,,,,,10.390849590302,10.390849590302,0.0,10.390849590302,-0.02791659774,-0.02791659774,,,1.300609258403,1.300609258403,-0.02791659774,0.605048950726,0.642406672853,92.0,138.0,,,,,3693289.861922966,,,,,,,127.0,127.0,,1.0,0.0,105023.45432185252,0.0
2023-04-05 08:00:00,68.0,419.0,8161.0,2135.0,577504258.0388854,577504258.0388854,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,2919710.936957457,3609232.038850345,689521.1018928887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806811.706543607,,99.68906315909,,,,,,,,,,,,,,,,5.653963029385,5.653963029385,9.760529637337,15.414492666721,-0.161647359631,-0.161647359631,,,-0.389215319365,-0.389215319365,-0.161647359631,0.520019656379,0.559630265647,82.0,130.0,,,,,14992961.827273875,,,,,,,122.0,122.0,,5.0,1.0,5755849.13411429,4538723.659079705
