timestamp,active_addresses_1h,active_addresses_24h,active_addresses_30d,active_addresses_7d,age_consumed,age_destroyed,circulation,circulation_10y,circulation_180d,circulation_1d,circulation_2y,circulation_30d,circulation_365d,circulation_3y,circulation_5y,circulation_60d,circulation_7d,circulation_90d,circulation_usd_180d,daily_active_addresses,dev_activity,dev_activity_1d,dev_activity_contributors_count,dev_activity_contributors_count_7d,dormant_circulation_10y,dormant_circulation_180d,dormant_circulation_2y,dormant_circulation_365d,dormant_circulation_3y,dormant_circulation_5y,dormant_circulation_7y,dormant_circulation_8y,dormant_circulation_90d,dormant_circulation_9y,dormant_circulation_usd_180d,exchange_open_interest,mean_age,mean_age_180d,mean_age_2y,mean_age_365d,mean_age_3y,mean_age_5y,mean_age_90d,mean_dollar_invested_age,mean_dollar_invested_age_180d,mean_dollar_invested_age_2y,mean_dollar_invested_age_365d,mean_dollar_invested_age_3y,mean_dollar_invested_age_5y,mean_dollar_invested_age_90d,mvrv_long_short_diff_usd,mvrv_usd,mvrv_usd_10y,mvrv_usd_180d,mvrv_usd_1d,mvrv_usd_2y,mvrv_usd_30d,mvrv_usd_365d,mvrv_usd_3y,mvrv_usd_5y,mvrv_usd_60d,mvrv_usd_7d,mvrv_usd_90d,mvrv_usd_intraday,mvrv_usd_intraday_10y,mvrv_usd_intraday_180d,mvrv_usd_intraday_1d,mvrv_usd_intraday_2y,mvrv_usd_intraday_30d,mvrv_usd_intraday_365d,mvrv_usd_intraday_3y,mvrv_usd_intraday_5y,mvrv_usd_intraday_60d,mvrv_usd_intraday_7d,mvrv_usd_intraday_90d,mvrv_usd_z_score,network_growth,network_profit_loss,nvt,nvt_5min,nvt_transaction_volume,percent_of_total_supply_in_profit,realized_value_usd,realized_value_usd_10y,realized_value_usd_180d,realized_value_usd_1d,realized_value_usd_2y,realized_value_usd_30d,realized_value_usd_365d,realized_value_usd_3y,realized_value_usd_5y,realized_value_usd_60d,realized_value_usd_7d,realized_value_usd_90d,sentiment_balance_total,sentiment_balance_total_v2,sentiment_negative_total,sentiment_positive_total,sentiment_volume_consumed_total,sentiment_weighted_total,sentiment_weighted_total_1d,sentiment_weighted_total_1d_v2,sentiment_weighted_total_1h,sentiment_weighted_total_1h_v2,sentiment_weighted_total_v2,social_dominance_ai_total,social_dominance_total,social_volume_ai_total,social_volume_total,total_funding_rates_aggregated_per_asset,total_open_interest,total_supply,total_supply_in_profit,transaction_volume,transaction_volume_in_loss,transaction_volume_in_profit,transaction_volume_profit_loss_ratio,transactions_count,twitter_followers,unique_social_volume_total_1d,unique_social_volume_total_1h,unique_social_volume_total_5m,velocity,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,whale_transaction_volume_100k_usd_to_inf,whale_transaction_volume_1m_usd_to_inf
2023-04-01 00:00:00,14657.0,299941.0,6390831.0,1471975.0,2563662.030794503,2563662.030794503,72612621.79458657,71868573.68271859,22316918.044573054,388912.301336747,44678689.198106356,7133843.622624707,33526229.875510436,51009169.021778986,63774997.84616569,9912275.588627879,2116637.873217624,13494457.76616419,2067988146.1535494,224730.0,0.0,0.0,0.0,0.0,0.0,8591.864585249983,2397.900850810001,5046.333291719999,2125.21478053,1002.84590772,10.0100274,10.0100274,14649.146980599997,10.0100274,796161.64204063,43025162.542,790.292831880844,71.150177287567,241.331775447066,138.756354914683,316.397045854483,553.239812407639,35.425983880072,726.254533650841,118.342293986429,369.767196746583,529.101467057011,429.298140154566,537.764338254961,1296.757619160588,0.24019521799,1.012407854573,1.002033898448,1.184939223387,-0.402284323424,0.93468225993,1.031166199436,1.258843030646,0.905086412659,0.995722529268,1.018647812655,2.421948865468,1.039253089498,1.018388013223,1.007981856898,1.19304920656,1.038954742252,0.940158001598,1.094000933771,1.266457089685,0.91049178151,1.001582351072,1.055799099706,1.030274778755,1.071096303048,0.020941288941,116212.0,236859.31722320511,186.706929929978,110.357990589505,9.286619191001,67.548156677936,6646070347.006802,6646070347.006802,1745205065.2916331,-89583266.26096621,4429398405.604184,641066729.4326223,2467865350.6268716,5222356619.405363,5934996139.902942,901690788.3998538,80982264.15647347,1203212779.5748868,5.541071593761,5.541071593761,2.289955258369,7.831026852131,0.036372257491,0.036372257491,0.719424430342,0.719424430342,0.247766197788,0.247766197788,0.036372257491,1.335839058106,0.575205672163,133.0,41.0,,277037400.8599757,72612621.79458657,49048487.53776479,1184812.0299529203,2050717.5726843062,2326696.204378498,1.13457661619,98636.0,42614.0,85.0,18.0,18.0,20.104940892903,113.0,0.0,87067965.04803766,0.0
2023-04-01 04:00:00,13352.0,299280.0,6359328.0,1472047.0,988464.9452306731,988464.9452306731,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,43635588.3158,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02062292871,1.010192111658,1.195209882681,1.036560289173,0.942224063624,1.096646741267,1.269156989488,0.912481885923,1.003794096832,1.057893663024,1.031626771805,1.073174318426,,,253557.81057569786,,110.667673805358,,,,,,,,,,,,,,,2.623324453831,2.623324453831,3.451652884483,6.074977338314,-0.220656888463,-0.220656888463,,,-0.441818204052,-0.441818204052,-0.220656888463,1.070920033375,0.583462062853,105.0,44.0,,273825479.1578837,,,1339803.1878075611,,,,,,,14.0,14.0,,143.0,0.0,108792544.18074466,0.0
2023-04-01 08:00:00,15992.0,295604.0,6343071.0,1470174.0,1476981.7531865246,1476981.7531865246,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,45232159.6188,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017986300396,1.007578769831,1.191913366985,1.02652587464,0.939785476135,1.093579486652,1.265828957863,0.910115045529,1.001196840984,1.055457823517,1.028311206107,1.069638274569,,,284607.76729395025,,125.814331154528,,,,,,,,,,,,,,,2.101526916027,2.101526916027,5.159725725651,7.261252641678,0.133164526412,0.133164526412,,,-0.236393444132,-0.236393444132,0.133164526412,0.842558554809,0.398684113117,96.0,35.0,,280664456.7626229,,,1358612.70543527,,,,,,,14.0,14.0,,144.0,0.0,106722497.89651187,0.0
2023-04-01 12:00:00,19859.0,289909.0,6323781.0,1469254.0,889604.523265144,889604.5232651439,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,46002061.5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01510612238,1.004718307638,1.188359585754,1.0116799118,0.9371364852,1.090207050275,1.262200007645,0.907532578387,0.998363015282,1.0522766009,1.024696685476,1.066413773871,,,189133.07526082383,,178.100192482699,,,,,,,,,,,,,,,15.292850077152,15.292850077152,3.45012575388,18.742975831032,0.214263146316,0.214263146316,,,1.586336179748,1.586336179748,0.214263146316,1.575772699623,0.820290024309,222.0,87.0,,284265760.0544589,,,1349243.3840022099,,,,,42613.0,,20.0,20.0,,168.0,0.0,101799582.44994687,0.0
2023-04-01 16:00:00,17228.0,283518.0,6306633.0,1469907.0,3568676.2516810284,3568676.2516810284,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,44898753.9822,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.008906856425,0.998578286346,1.180956082689,0.999655134687,0.931431727501,1.082887283969,1.254502087501,0.901960312319,0.992275189616,1.045811133477,1.022354421508,1.059646801208,,,-20308.69941382863,,176.405183416233,,,,,,,,,,,,,,,2.188551306725,2.188551306725,3.568468093872,5.757019400597,-0.20226455235,-0.20226455235,,,-0.510841130819,-0.510841130819,-0.20226455235,0.825504112547,0.429398565069,105.0,42.0,,277555255.47824526,,,1339751.605054778,,,,,,,11.0,11.0,,165.0,1.0,98293778.10720766,3260391.649908639
2023-04-01 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42608.0,,,,,,,,
2023-04-01 20:00:00,12690.0,277918.0,6293908.0,1466691.0,469246.92947614926,469246.92947614926,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,45794843.2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012401511536,1.002027620377,1.184930724614,0.99905324843,0.934676406746,1.086599703919,1.258833655341,0.905080744602,0.995716293607,1.05045083346,1.025621190976,1.063203083802,,,79298.81324309134,,186.706929399579,,,,,,,,,,,,,,,0.400000691414,0.400000691414,5.124152600765,5.524153292179,-0.052045486595,-0.052045486595,,,-0.558791009259,-0.558791009259,-0.052045486595,0.887607133627,0.55593771053,98.0,41.0,,273868980.1777983,,,1246835.9186452504,,,,,,,11.0,11.0,,158.0,0.0,96303872.45338726,0.0
2023-04-02 00:00:00,14197.0,274761.0,6281621.0,1465978.0,664047.8070171633,664047.8070171633,72619746.79458159,71851856.75098313,22321191.03772777,354621.71469589754,44682236.368914254,7096123.447233878,33533215.21753188,51017337.62137292,63778812.64827365,9885070.417251535,2118105.9142779023,13275067.189896075,2073466851.85546,208923.0,0.0,0.0,0.0,0.0,0.0,11270.193716589993,3829.78697571,6282.676117550001,3051.10094617,2316.98493021,19.89999999,19.89999999,20521.237299529977,19.89999999,1046914.2549714887,44847907.1362,791.059085200774,71.907371392306,242.075367407244,139.540533837735,317.188892165959,553.935935286521,35.239374094184,726.902569876813,119.032347861896,370.382989434846,529.579273434003,430.041109349353,538.361533941832,1348.208300262304,0.240684569032,1.016184835411,1.005439573247,1.188529634468,-0.35566989544,0.938270058701,1.034152600354,1.263215785431,0.908402887549,0.999415665726,1.022531216399,2.422465942457,1.037469805262,1.012637527692,1.002252401597,1.185123222723,0.997690717303,0.934920696135,1.086900945278,1.259101687618,0.9052885618,0.995950726593,1.050677230872,1.025750597272,1.063224439966,0.025030525818,102964.0,60246.34273607359,204.780879977573,194.967863944884,9.903418612295,67.699497965824,6647212483.584491,6647212483.584491,1746887312.2539885,-92741850.8876224,4429600758.104616,638254777.9961827,2469193886.767912,5223923707.8399725,5935916977.287873,899209182.2148685,81329393.523143,1190196867.7401211,-0.72494161129,-0.72494161129,6.31651866436,5.59157705307,-0.098503824397,-0.098503824397,-0.077450699141,-0.077450699141,-0.52163796417,-0.52163796417,-0.098503824397,1.296311870408,0.622628363638,127.0,44.0,,275052898.1360514,72619746.79458159,49163204.003984325,1140041.5268281803,2134527.792661078,1924575.5542025794,0.901639960285,90238.0,42611.0,65.0,9.0,9.0,20.677797030951,111.0,0.0,88126757.61455633,0.0
2023-04-02 04:00:00,12629.0,268889.0,6271362.0,1461699.0,737832.015316438,737832.0153164382,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,46163345.918800004,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02981305064,1.019250263806,1.205117047128,1.013102315216,0.950783523789,1.105239917774,1.280398871684,0.920639674179,1.012844608919,1.06856390592,1.042818969633,1.080620522443,,,130418.66207705789,,202.22213413588,,,,,,,,,,,,,,,4.607568740845,4.607568740845,0.0,4.607568740845,0.335289959756,0.335289959756,,,-0.218987380145,-0.218987380145,0.335289959756,0.961731076156,0.350440000651,107.0,29.0,,285330388.9905659,,,1137742.9249046391,,,,,,,10.0,10.0,,119.0,0.0,89183246.08134244,0.0
2023-04-02 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42613.0,,,,,,,,
